Id,Severity,Status,Title,Create Time,Team,Owner
49720487,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:11:48 AM +00:00,UCM Account Management A+P,
49720432,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720430,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720429,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720428,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720427,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720426,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720425,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:51 AM +00:00,UCM Account Management A+P,
49720424,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:49 AM +00:00,UCM Account Management A+P,
49720423,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:48 AM +00:00,UCM Account Management A+P,
49720422,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:48 AM +00:00,UCM Account Management A+P,
49720421,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:48 AM +00:00,UCM Account Management A+P,
49720420,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:47 AM +00:00,UCM Account Management A+P,
49720419,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:47 AM +00:00,UCM Account Management A+P,
49720418,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:47 AM +00:00,UCM Account Management A+P,
49720416,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:47 AM +00:00,UCM Account Management A+P,
49720415,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:47 AM +00:00,UCM Account Management A+P,
49720414,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:46 AM +00:00,UCM Account Management A+P,
49720413,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:46 AM +00:00,UCM Account Management A+P,
49720406,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:45 AM +00:00,UCM Account Management A+P,
49720405,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:45 AM +00:00,UCM Account Management A+P,
49720404,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:43 AM +00:00,UCM Account Management A+P,
49720403,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:43 AM +00:00,UCM Account Management A+P,
49720401,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:42 AM +00:00,UCM Account Management A+P,
49720400,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:42 AM +00:00,UCM Account Management A+P,
49720399,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:42 AM +00:00,UCM Account Management A+P,
49720396,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:40 AM +00:00,UCM Account Management A+P,
49720395,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:40 AM +00:00,UCM Account Management A+P,
49720393,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:39 AM +00:00,UCM Account Management A+P,
49720391,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:39 AM +00:00,UCM Account Management A+P,
49720390,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:39 AM +00:00,UCM Account Management A+P,
49720382,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:38 AM +00:00,UCM Account Management A+P,
49720381,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:37 AM +00:00,UCM Account Management A+P,
49720378,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:37 AM +00:00,UCM Account Management A+P,
49720376,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 8:10:36 AM +00:00,UCM Account Management A+P,
49718998,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:58 AM +00:00,UCM Account Management A+P,
49718997,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:58 AM +00:00,UCM Account Management A+P,
49718996,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:56 AM +00:00,UCM Account Management A+P,
49718995,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:55 AM +00:00,UCM Account Management A+P,
49718994,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:54 AM +00:00,UCM Account Management A+P,
49718993,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:53 AM +00:00,UCM Account Management A+P,
49718990,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:53 AM +00:00,UCM Account Management A+P,
49718989,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:53 AM +00:00,UCM Account Management A+P,
49718988,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:52 AM +00:00,UCM Account Management A+P,
49718986,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:50 AM +00:00,UCM Account Management A+P,
49718985,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:50 AM +00:00,UCM Account Management A+P,
49718982,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:48 AM +00:00,UCM Account Management A+P,
49718981,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:48 AM +00:00,UCM Account Management A+P,
49718980,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:47 AM +00:00,UCM Account Management A+P,
49718975,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:44 AM +00:00,UCM Account Management A+P,
49718972,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:44 AM +00:00,UCM Account Management A+P,
49718971,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:43 AM +00:00,UCM Account Management A+P,
49718970,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:43 AM +00:00,UCM Account Management A+P,
49718969,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:43 AM +00:00,UCM Account Management A+P,
49718968,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:43 AM +00:00,UCM Account Management A+P,
49718965,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:42 AM +00:00,UCM Account Management A+P,
49718962,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:42 AM +00:00,UCM Account Management A+P,
49718961,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:42 AM +00:00,UCM Account Management A+P,
49718960,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:41 AM +00:00,UCM Account Management A+P,
49718959,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:41 AM +00:00,UCM Account Management A+P,
49718958,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:41 AM +00:00,UCM Account Management A+P,
49718952,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:39 AM +00:00,UCM Account Management A+P,
49718949,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:38 AM +00:00,UCM Account Management A+P,
49718948,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:38 AM +00:00,UCM Account Management A+P,
49718945,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:37 AM +00:00,UCM Account Management A+P,
49718944,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:50:37 AM +00:00,UCM Account Management A+P,
49718740,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:47:17 AM +00:00,UCM Account Management A+P,
49718739,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:47:16 AM +00:00,UCM Account Management A+P,
49718737,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:47:11 AM +00:00,UCM Account Management A+P,
49718721,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:46:43 AM +00:00,UCM Account Management A+P,
49718717,3,RESOLVED,JIT access request,10/18/2017 7:46:33 AM +00:00,UCM Daily Shipping,yiqzhou
49718690,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:56 AM +00:00,UCM Account Management A+P,
49718689,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:53 AM +00:00,UCM Account Management A+P,
49718687,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:52 AM +00:00,UCM Account Management A+P,
49718684,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:51 AM +00:00,UCM Account Management A+P,
49718683,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:51 AM +00:00,UCM Account Management A+P,
49718682,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:50 AM +00:00,UCM Account Management A+P,
49718680,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:49 AM +00:00,UCM Account Management A+P,
49718679,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:48 AM +00:00,UCM Account Management A+P,
49718678,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:48 AM +00:00,UCM Account Management A+P,
49718677,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:48 AM +00:00,UCM Account Management A+P,
49718674,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:46 AM +00:00,UCM Account Management A+P,
49718672,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:46 AM +00:00,UCM Account Management A+P,
49718667,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:44 AM +00:00,UCM Account Management A+P,
49718665,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:43 AM +00:00,UCM Account Management A+P,
49718655,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:45:40 AM +00:00,UCM Account Management A+P,
49718476,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:19 AM +00:00,UCM Account Management A+P,
49718475,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:18 AM +00:00,UCM Account Management A+P,
49718474,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:18 AM +00:00,UCM Account Management A+P,
49718473,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:16 AM +00:00,UCM Account Management A+P,
49718472,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:16 AM +00:00,UCM Account Management A+P,
49718470,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:16 AM +00:00,UCM Account Management A+P,
49718469,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:15 AM +00:00,UCM Account Management A+P,
49718468,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:15 AM +00:00,UCM Account Management A+P,
49718467,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:14 AM +00:00,UCM Account Management A+P,
49718466,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:14 AM +00:00,UCM Account Management A+P,
49718465,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:13 AM +00:00,UCM Account Management A+P,
49718463,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:12 AM +00:00,UCM Account Management A+P,
49718462,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:12 AM +00:00,UCM Account Management A+P,
49718461,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:12 AM +00:00,UCM Account Management A+P,
49718458,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:09 AM +00:00,UCM Account Management A+P,
49718457,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:09 AM +00:00,UCM Account Management A+P,
49718454,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:08 AM +00:00,UCM Account Management A+P,
49718453,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:08 AM +00:00,UCM Account Management A+P,
49718452,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:07 AM +00:00,UCM Account Management A+P,
49718451,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:03 AM +00:00,UCM Account Management A+P,
49718450,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:02 AM +00:00,UCM Account Management A+P,
49718449,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:42:01 AM +00:00,UCM Account Management A+P,
49718446,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:41:46 AM +00:00,UCM Account Management A+P,
49718425,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:41:05 AM +00:00,UCM Account Management A+P,
49718414,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:40:59 AM +00:00,UCM Account Management A+P,
49718409,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:40:55 AM +00:00,UCM Account Management A+P,
49718407,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:40:55 AM +00:00,UCM Account Management A+P,
49717948,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:30:48 AM +00:00,UCM Account Management A+P,
49717934,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:30:36 AM +00:00,UCM Account Management A+P,
49717760,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:25:54 AM +00:00,UCM Account Management A+P,
49717605,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:22:17 AM +00:00,UCM Account Management A+P,
49717514,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:21:06 AM +00:00,UCM Account Management A+P,
49717499,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:20:57 AM +00:00,UCM Account Management A+P,
49717495,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 7:20:52 AM +00:00,UCM Account Management A+P,
49714356,3,RESOLVED,"[Security Alert-V4 Prod ] New User Created on node (4720), 'salestoolsucm/vNext-Private-UCM-1/Microsoft.UCM.Web/Microsoft.UCM.Web_IN_0' : ucmtest",10/18/2017 6:22:34 AM +00:00,UCM Daily Shipping,yiqzhou
49714354,3,RESOLVED,"[Security Alert-V4 Prod ] User Account Enabled on node (4722), 'salestoolsucm/vNext-Private-UCM-1/Microsoft.UCM.Web/Microsoft.UCM.Web_IN_0' : ucmtest",10/18/2017 6:22:33 AM +00:00,UCM Daily Shipping,yiqzhou
49713910,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:12:17 AM +00:00,UCM Account Management A+P,v-ruchit
49713815,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:10:58 AM +00:00,UCM Account Management A+P,v-ruchit
49713814,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:10:58 AM +00:00,UCM Account Management A+P,v-ruchit
49713515,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:07:12 AM +00:00,UCM Account Management A+P,v-ruchit
49713513,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:07:11 AM +00:00,UCM Account Management A+P,v-ruchit
49713507,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:07:05 AM +00:00,UCM Account Management A+P,v-ruchit
49713494,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:06:54 AM +00:00,UCM Account Management A+P,v-ruchit
49713465,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:06:03 AM +00:00,UCM Account Management A+P,v-ruchit
49713464,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:06:02 AM +00:00,UCM Account Management A+P,v-ruchit
49713461,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:06:01 AM +00:00,UCM Account Management A+P,v-ruchit
49713449,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:05:50 AM +00:00,UCM Account Management A+P,v-ruchit
49713309,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:02:08 AM +00:00,UCM Account Management A+P,v-ruchit
49713304,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:02:04 AM +00:00,UCM Account Management A+P,v-ruchit
49713254,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:01:09 AM +00:00,UCM Account Management A+P,v-ruchit
49713252,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:01:04 AM +00:00,UCM Account Management A+P,v-ruchit
49713224,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:00:46 AM +00:00,UCM Account Management A+P,v-ruchit
49713223,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/18/2017 6:00:45 AM +00:00,UCM Account Management A+P,v-ruchit
49710233,2,RESOLVED,Flakey FT on CI-ValidateEntityForLabelSuccess,10/18/2017 5:11:44 AM +00:00,UCM Data Visualization Framework,suxi
49705739,3,RESOLVED,Ticketing Job Dispatcher Reliability for Creator is below SLA,10/18/2017 3:57:48 AM +00:00,UCM Ticketing & Engagement,v-maykum
49695650,3,RESOLVED,P0 issue - Azure SA Latency Alert for UCM,10/18/2017 1:06:32 AM +00:00,UCM Account Management A+P,v-sujari
49695160,3,RESOLVED,P0 issue - Azure SA Latency Alert for UCM,10/18/2017 12:57:26 AM +00:00,UCM Account Management A+P,v-sujari
49694585,3,RESOLVED,P0 issue - Azure SA Latency Alert for UCM,10/18/2017 12:46:32 AM +00:00,UCM Account Management A+P,v-sujari
49694257,3,RESOLVED,P0 issue - Azure SA Latency Alert for UCM,10/18/2017 12:41:19 AM +00:00,UCM Account Management MSL,v-sujari
49694253,3,RESOLVED,P0 issue - Azure SA Latency Alert for UCM,10/18/2017 12:41:11 AM +00:00,UCM Account Management MSL,v-sujari
49685982,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 10:10:58 PM +00:00,UCM Account Management A+P,v-bhkaka
49685970,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 10:10:49 PM +00:00,UCM Account Management A+P,v-bhkaka
49685966,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 10:10:46 PM +00:00,UCM Account Management A+P,v-bhkaka
49676476,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 8:10:56 PM +00:00,UCM Account Management A+P,v-bhkaka
49676463,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 8:10:52 PM +00:00,UCM Ticketing & Engagement,v-maykum
49676456,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 8:10:50 PM +00:00,UCM Account Management A+P,v-bhkaka
49676446,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 8:10:48 PM +00:00,UCM Account Management A+P,v-bhkaka
49676064,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 8:05:52 PM +00:00,UCM Ticketing & Engagement,v-maykum
49676049,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 8:05:40 PM +00:00,UCM Account Management A+P,v-bhkaka
49666608,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 6:07:16 PM +00:00,UCM Account Management A+P,v-bhkaka
49666510,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 6:05:55 PM +00:00,UCM Account Management A+P,v-bhkaka
49666504,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 6:05:51 PM +00:00,UCM Account Management A+P,v-bhkaka
49666498,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 6:05:49 PM +00:00,UCM Account Management A+P,v-bhkaka
49643586,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 12:00:54 PM +00:00,UCM Account Management A+P,v-bhkaka
49643585,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 12:00:54 PM +00:00,UCM Account Management A+P,v-bhkaka
49643578,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 12:00:50 PM +00:00,UCM Account Management A+P,v-bhkaka
49643577,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 12:00:50 PM +00:00,UCM Account Management A+P,v-bhkaka
49643542,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 12:00:38 PM +00:00,UCM Account Management A+P,v-bhkaka
49643425,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:57:20 AM +00:00,UCM Account Management A+P,v-bhkaka
49643424,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:57:20 AM +00:00,UCM Account Management A+P,v-bhkaka
49643272,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:55:59 AM +00:00,UCM Account Management A+P,v-bhkaka
49643262,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:55:38 AM +00:00,UCM Account Management A+P,v-bhkaka
49643166,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:52:28 AM +00:00,UCM Account Management A+P,v-bhkaka
49643164,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:52:24 AM +00:00,UCM Account Management A+P,v-bhkaka
49643115,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:50:47 AM +00:00,UCM Account Management A+P,v-bhkaka
49642931,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:47:18 AM +00:00,UCM Account Management A+P,v-bhkaka
49642768,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:45:36 AM +00:00,UCM Account Management A+P,v-bhkaka
49642609,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:42:22 AM +00:00,UCM Account Management A+P,v-bhkaka
49642594,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:41:42 AM +00:00,UCM Account Management A+P,v-bhkaka
49642372,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:37:24 AM +00:00,UCM Account Management A+P,v-bhkaka
49642355,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:36:47 AM +00:00,UCM Account Management A+P,v-bhkaka
49642257,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:35:50 AM +00:00,UCM Account Management A+P,v-bhkaka
49642254,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:35:44 AM +00:00,UCM Account Management A+P,v-bhkaka
49642034,3,RESOLVED,UCMA - Azure Data factory Execution Monitoring - Pipeline Failed,10/17/2017 11:30:49 AM +00:00,UCM Account Management A+P,v-bhkaka
